,ID,review,polarity,division,translated_review
2089,2541,like much tge problem dont know everything thibgs sound quality best,0.24,positive,"seperti banyak masalah, tidak tahu segalanya, kualitas suara terbaik"
2090,1191,like must officer commend rank officer may use long duty residence arties religious bhajans,-0.1625,negative,seperti harus petugas memuji perwira pangkat dapat menggunakan bhajan agama arties tempat tinggal lama
2091,2168,like new member family,0.1364,positive,seperti keluarga anggota baru
2092,2968,like performance service sound quality voice recognition much,0.33,positive,sangat menyukai pengenalan suara kualitas suara layanan kinerja
2093,555,like person houseiam happy get alexatq amazon offer suggestions,0.45,positive,suka orang houseiam senang dapatkan alexatq amazon menawarkan saran
2094,611,like prblm keep connect power outletwith small size find not worth instead exchange buy alexa echo sap power back hours,0.0333,positive,seperti prblm tetap sambungkan stopkontak dengan ukuran kecil temukan tidak layak alih-alih tukar beli alexa echo sap power back hours
2095,1578,like product,0.0,neutral,seperti produk
2096,1801,like product,0.0,neutral,seperti produk
2097,2185,like product,0.0,neutral,seperti produk
2098,2919,like product,0.0,neutral,seperti produk
2099,3246,like product,0.6,positive,seperti produk
2100,3455,like product,0.6,positive,seperti produk
2101,3665,like product,0.0,neutral,seperti produk
2102,3741,like product,0.0,neutral,seperti produk
2103,1202,like product alexa good thank amazon friendlyi want malayalam languageplease sound quality good like jbl sound systemthanks everything,0.5525,positive,suka produk alexa bagus terima kasih amazon friendly saya mau bahasa malayalam tolong kualitas suaranya bagus seperti jbl sound system terima kasih semuanya
2104,830,like product but connect iphone always repeat connect iphone play youtube sound blur,0.3333,positive,suka produk tetapi sambungkan iphone selalu ulangi sambungkan iphone putar suara youtube blur
2105,3319,like product but dont buy itemi buy google nest mini flipkart,0.0,neutral,suka produk tapi jangan beli barangi beli google nest mini flipkart
2106,828,like product but no battery backup available,0.4,positive,seperti produk tetapi tidak ada cadangan baterai yang tersedia
2107,3961,like product but take lot time connect,0.0,neutral,menyukai produk tetapi membutuhkan banyak waktu untuk terhubung
2108,3739,like product good qualitysuper body,0.7,positive,Suka produk kualitas bagussuper body
2109,3306,like product handy use get news update listen songs,0.6,positive,"seperti produk yang berguna, gunakan, dapatkan pembaruan berita, dengarkan lagu"
2110,2305,like product modern thing modern gen,0.2,positive,suka produk barang modern gen modern
2111,459,like product much get great featuresonly thing miss auto audio control play music many songs play loud many low volume annoy ask alexa put volume low high song,0.1564,positive,"seperti produk, banyak, dapatkan fitur hebat, satu-satunya hal, kehilangan kontrol audio otomatis, putar musik, banyak lagu, putar keras, banyak, volume rendah, ganggu, tanya alexa, masukkan volume rendah, lagu tinggi,"
2112,3968,like product need upgrade like feature,0.55,positive,seperti produk perlu ditingkatkan seperti fitur
2113,3708,like product priceworthly,0.0,neutral,seperti produk dengan harga yang pantas
2114,2716,like product quite effective but not play old hindi songs,0.35,positive,seperti produk cukup efektif tetapi tidak memutar lagu hindi lama
2115,2360,like product useful portable control devices command,0.39,positive,seperti produk perintah perangkat kontrol portabel yang berguna
2116,544,like productits greatnd sound quality quite goodthe fault discover recognition voice actually alexa unable recognise voice fasteither take lot tym sometimes dont even play require stuffnd thnk system quite complexbt casethe manual will help u quitewell beginner will find difficult operate first bt u will get use,0.0357,positive,seperti produk yang bagus dan kualitas suara yang cukup bagus kesalahan menemukan pengenalan suara sebenarnya alexa tidak dapat mengenali suara dengan cepat baik mengambil banyak tim kadang-kadang bahkan tidak bermain membutuhkan barang dan sistem yang cukup rumit tetapi kasus manual akan membantu Anda cukup baik pemula akan kesulitan mengoperasikannya terlebih dahulu tetapi Anda akan terbiasa
2117,35,like productits sound quality awesome but not recognize voice properlyi speak multiple time if want speaker go itdont expect anything elsei think will go improve future but expensive speaker ita make china producti return seller,0.15,positive,"seperti produk, kualitas suaranya luar biasa tetapi tidak mengenali suara dengan benar, saya berbicara beberapa kali jika ingin pembicara pergi, jangan berharap apa-apa lagi, saya pikir akan meningkatkan masa depan tetapi speaker mahal itu membuat penjual kembali produk cina"
2118,3097,like quality product,0.0,neutral,seperti produk berkualitas
2119,4083,like quality sound,0.4,positive,seperti suara berkualitas
2120,805,like sound quality connectivity options but alexa less knowledgeable compare google doesnt know many things,0.3333,positive,seperti opsi konektivitas kualitas suara tetapi alexa kurang berpengetahuan bandingkan google tidak tahu banyak hal
2121,2564,like sound qualityi dislike voice recognition,0.4,positive,suka kualitas suara saya tidak suka pengenalan suara
2122,1386,like speaker lot good product sound quality far far better google home mini but accord softwere will give percent look better googlehome mini mic googlehas mic,0.3586,positive,seperti speaker lot kualitas suara produk yang bagus jauh lebih baik google home mini tapi accord softwere akan memberikan persen tampilan yang lebih baik googlehome mini mic googlehas mic
2123,1938,like speaker manage almost work,0.5,positive,seperti speaker mengelola hampir berfungsi
2124,1886,like super voice qualitythank,0.3333,positive,seperti kualitas suara super terima kasih
2125,1218,like talk futuregood work amazon price pointbig thumb amazon eco dot gen,0.0,neutral,"seperti bicara masa depan, pekerjaan bagus, poin harga amazon, jempol besar, amazon eco dot gen,"
2126,3332,like thes product excelmemt,0.0,neutral,suka produknya excelmemt
2127,4093,like thkc aswwm,0.6,positive,seperti thkc aswwm
2128,2932,like verymuch,0.0,neutral,sangat suka
2129,2594,like voice not computerise,0.0,neutral,suka suara bukan komputerisasi
2130,3350,like volume quality alexa integration yet reach best,0.8,positive,seperti integrasi alexa kualitas volume namun mencapai yang terbaik
2131,643,like way alexa understand things hindienglish perfectly work cmd access millions control smart devices,0.6071,positive,seperti cara alexa memahami hal-hal hindienglish bekerja dengan sempurna cmd mengakses jutaan mengontrol perangkat pintar
2132,469,like whatever tell alexa listen listen joke tell alexa open hindi joke listen song tell alexa open best bollywoodhollywood song will open automatically but purchase product first go playstore download alexa app thing necessary also thank amazon make type product thank,0.1694,positive,seperti apa pun beri tahu alexa dengarkan dengarkan lelucon beri tahu alexa buka lelucon hindi dengarkan lagu beri tahu alexa buka lagu bollywoodhollywood terbaik akan terbuka secara otomatis tetapi beli produk terlebih dahulu pergi playstore unduh aplikasi alexa hal yang perlu juga terima amazon buat jenis produk terima kasih
2133,750,likely good but no battery great experience alexa,0.3438,positive,kemungkinan bagus tapi tidak ada baterai pengalaman hebat alexa
2134,116,likeproduct good integration amazon music gooddislikeno battery back occupy power point not portable well major disadvantage price pay size brand wireless speakers far cheaper,0.1725,positive,likeproduct integrasi yang baik amazon music gooddislikeno baterai kembali menempati power point tidak portabel dengan baik kerugian besar harga membayar ukuran merek speaker nirkabel jauh lebih murah
2135,387,likesease setupease usecollection rangevoice recognitiondislikesintegration systemsi sonos but no skill india control sonos feature available outside india wonder can not extend indiasound qualitythere lot scope improve sound quality quality disturb,0.0042,positive,suka pengaturan mudah gunakan rentang koleksi pengenalan suara tidak suka sistem integrasi sono tetapi tidak ada keterampilan india kontrol sono fitur tersedia di luar india heran tidak dapat memperluas kualitas suara india ada banyak ruang lingkup meningkatkan kualitas kualitas suara mengganggu
2136,2533,lil hard set first make sure wifi router nearby alexa echo dot set firstoverall smooth product,0.2146,positive,lil hard set pertama pastikan router wifi terdekat alexa echo dot set pertama secara keseluruhan produk lancar
2137,1205,limit aap alexa search,-0.0714,negative,batasi pencarian alexa aap
2138,2722,limit options songs available,0.1536,positive,batasi pilihan lagu yang tersedia
2139,3323,limit performance however audio good,0.3036,positive,batasi kinerja namun audionya bagus
2140,888,limit skills play music youtube source also also able connect play music phone well kindly add skills feature perfect device,0.3764,positive,"batasi keterampilan memutar musik sumber youtube juga dapat menghubungkan memutar telepon musik dengan baik, silakan tambahkan fitur keterampilan perangkat yang sempurna"
2141,886,limit work bad experience,-0.5014,negative,batasi pengalaman buruk kerja
2142,536,listen instrumental music devotional songs youtube audios tamil puranas idhikasams like thirumanthiram best internet companion retire people,1.0,positive,dengarkan musik instrumental lagu renungan audio youtube tamil purana idhikasams seperti thirumanthiram pendamping internet terbaik pensiunan orang
2143,2996,listen music anytime,0.0,neutral,dengarkan musik kapan saja
2144,4000,listen songs,0.0,neutral,mendengarkan lagu
2145,1735,listen songs alexa not listen voice many time say command but alexa responce differ answer,0.5,positive,mendengarkan lagu alexa tidak mendengarkan suara berkali-kali mengatakan perintah tetapi jawaban alexa berbeda jawabannya
2146,2214,listen songs talk intellect available amazon bhandar,0.4,positive,dengarkan lagu bicara intelek tersedia amazon bhandar
2147,284,listen vishnu sahasranamam suprabhatam everyday cook house work love say alexa play vishnu sahasranamam great product ease use quality voice output,0.3,positive,dengarkan wisnu sahasranamam suprabhatam setiap hari memasak pekerjaan rumah cinta katakan alexa play wisnu sahasranamam produk hebat kemudahan penggunaan output suara berkualitas
